Date,Open,High,Low,Close,Volume,Adj Close
2009-01-29,93.090001,94.340003,92.600003,92.999999,148182300,12.423474
2009-01-28,92.119999,94.999998,91.499998,94.20,215351500,12.583777
2009-01-27,90.190001,91.549999,89.739998,90.73,154509600,12.120234
2009-01-26,88.859998,90.969999,88.299998,89.640002,173059600,11.974626
2009-01-23,86.819998,89.870001,86.499997,88.36,190942500,11.803636
2009-01-22,88.039999,89.999997,85.820002,88.36,352382100,11.803636
2009-01-21,79.390001,82.880001,79.309999,82.83,272317500,11.064907
2009-01-20,81.929999,82.000001,78.200001,78.200001,229978700,10.446405
2009-01-16,84.30,84.380002,80.399998,82.330002,261906400,10.998114
2009-01-15,80.570002,84.120003,80.050003,83.379999,457908500,11.138379
2009-01-14,86.239998,87.250001,84.720003,85.329997,255416000,11.398871
2009-01-13,88.239997,89.739998,86.35,87.709998,199599400,11.716805
2009-01-12,90.460001,90.99,87.550001,88.66,154429100,11.843712
2009-01-09,93.209997,93.380001,90.14,90.579997,136711400,12.100196
2009-01-08,90.43,93.150002,90.039998,92.699999,168375200,12.383398
2009-01-07,91.809999,92.500001,90.260003,91.01,188262200,12.157638
2009-01-06,95.95,97.170001,92.389998,93.02,322327600,12.426146
2009-01-05,93.170003,96.179998,92.709999,94.580002,295402100,12.63454
2009-01-02,85.880003,91.040001,85.16,90.750001,186503800,12.122906
2008-12-31,85.969998,87.739999,85.339997,85.349998,151885300,11.401543
2008-12-30,87.419998,88.049999,84.720003,86.289999,241900400,11.527114
2008-12-29,86.519998,87.620003,85.069998,86.61,171500000,11.569861
2008-12-26,86.64,87.419998,85.240002,85.810001,77081200,11.462993
2008-12-24,86.140002,86.249998,84.549999,85.039997,67833500,11.360131
2008-12-23,86.869999,87.870002,85.899997,86.380001,158757900,11.539137
2008-12-22,90.019998,90.029998,84.690002,85.74,211185100,11.453642
2008-12-19,89.940002,90.939999,88.800003,89.999997,200480000,12.022716
2008-12-18,89.310001,90.830003,88.440001,89.429997,214354000,11.946573
2008-12-17,91.030001,91.100002,88.019999,89.159998,323465100,11.910505
2008-12-16,93.980001,96.479999,92.75,95.430001,273376600,12.748088
2008-12-15,95.990001,96.209999,92.999999,94.749999,222939500,12.657249
2008-12-12,92.800001,99.000003,92.530002,98.27,260293600,13.127471
2008-12-11,97.349998,101.240001,94.830001,94.999998,260154300,12.690645
2008-12-10,97.869997,99.490001,96.499999,98.209998,234511900,13.119456
2008-12-09,98.040001,103.600001,97.210002,100.06,300874000,13.366589
2008-12-08,97.279997,100.799997,95.800003,99.719999,296285500,13.32117
2008-12-05,90.349998,94.49,88.859998,94.000002,260948800,12.55706
2008-12-04,94.429998,95.210003,89.060002,91.410003,272842500,12.211073
2008-12-03,89.399997,96.23,88.800003,95.899999,334670000,12.810873
2008-12-02,90.029998,92.649998,86.499997,92.47,287180600,12.352674
2008-12-01,91.30,92.270002,88.919999,88.929999,230941900,11.87978
2008-11-28,94.699998,94.759999,91.86,92.669998,74443600,12.379391
2008-11-26,89.920002,95.249997,89.85,94.999998,224959000,12.690645
2008-11-25,94.630003,94.709998,88.160002,90.800002,308823200,12.129586
2008-11-24,85.210001,94.79,84.839999,92.949998,360564400,12.416794
2008-11-21,81.929999,84.120003,79.140002,82.580001,392317800,11.031511
2008-11-20,85.240002,86.450003,80.000002,80.49,429203600,10.752316
2008-11-19,89.439998,91.58,86.209997,86.289999,292975200,11.527114
2008-11-18,89.640002,90.99,86.859999,89.910002,302423800,12.010694
2008-11-17,88.480002,90.550003,87.260001,88.140001,290631600,11.774248
2008-11-14,93.760003,93.990002,89.999997,90.240003,351316700,12.054778
2008-11-13,89.870001,96.439998,86.02,96.439998,463521800,12.883009
2008-11-12,92.429999,93.239998,90.009997,90.12,294744100,12.038747
2008-11-11,94.81,97.170001,92.260002,94.77,306134500,12.659921
2008-11-10,100.170003,100.400002,94.50,95.879998,280955500,12.808201
2008-11-07,99.240002,99.850002,95.720001,98.239999,273813400,13.123463
2008-11-06,101.050003,102.780003,98.00,99.099998,329768600,13.238347
2008-11-05,108.910003,109.720001,102.990001,103.300001,314113800,13.799407
2008-11-04,109.990001,111.790002,106.669998,110.989997,349670300,14.826681
2008-11-03,105.930001,109.10,104.859997,106.959998,264484500,14.288331
2008-10-31,107.400002,110.779999,105.140003,107.589999,414939000,14.37249
2008-10-30,108.23,112.190004,107.61,111.039998,409522400,14.833361
2008-10-29,100.859999,109.539997,99.939998,104.550003,487744600,13.96639
2008-10-28,95.430001,100.499997,92.369998,99.909997,408533300,13.346551
2008-10-27,95.07,97.629998,91.86,92.089998,302192800,12.301911
2008-10-24,90.329998,97.899998,90.11,96.380003,397514600,12.874994
2008-10-23,96.509999,99.250002,91.900001,98.229999,418857600,13.122127
2008-10-22,97.369999,101.250001,92.929997,96.870001,562202200,12.940451
2008-10-21,96.950003,97.899998,91.159997,91.489998,548415000,12.221759
2008-10-20,99.780001,100.03,93.64,98.439997,387292500,13.15018
2008-10-17,99.600003,102.039999,85.890003,97.40,440556900,13.011251
2008-10-16,99.77,103.429997,91.739997,101.890002,495130300,13.611052
2008-10-15,103.84,106.999999,97.889997,97.949999,396043900,13.084723
2008-10-14,116.260004,116.399994,103.139997,104.079999,495248600,13.903604
2008-10-13,104.550003,110.53,101.020002,110.26,384769000,14.729164
2008-10-10,85.699999,99.999999,85.000003,96.799999,554824900,12.9311
2008-10-09,93.35,95.800003,86.599999,88.740002,404345900,11.854399
2008-10-08,85.909997,96.330002,85.679998,89.789999,551935300,11.994664
2008-10-07,100.479997,101.50,88.95,89.159998,469693000,11.910505
2008-10-06,91.960002,98.779998,87.540001,98.140003,526854300,13.110105
2008-10-03,103.999997,106.500001,94.649997,97.069999,573599600,12.967168
2008-10-02,108.010002,108.79,99.999999,100.100001,402341100,13.371933
2008-10-01,111.919998,112.359995,107.390001,109.120001,324121000,14.576876
2008-09-30,108.250001,115.000002,106.300003,113.659998,406670600,15.183355
2008-09-29,119.620001,119.680002,100.589999,105.259999,655514300,14.061235
2008-09-26,124.910002,129.799994,122.999998,128.239998,281612800,17.131035
2008-09-25,129.799994,134.790001,128.520004,131.930002,251511400,17.623967
2008-09-24,127.270002,130.950006,125.149994,128.709995,261753800,17.19382
2008-09-23,131.85,135.799997,126.660002,126.840006,320091100,16.944016
2008-09-22,139.939999,140.250006,130.66,131.049995,214178300,17.506411
2008-09-19,142.600006,144.200003,136.309996,140.909994,357718900,18.823566
2008-09-18,130.569998,135.430002,120.679998,134.089998,419063400,17.912512
2008-09-17,138.490005,138.510006,127.830002,127.830002,300113800,17.076266
2008-09-16,133.860006,142.500004,132.149994,139.879997,299959100,18.685973
2008-09-15,142.030006,147.690002,140.359995,140.359995,230158600,18.750094
2008-09-12,150.909996,150.909996,146.500002,148.940004,198256800,19.896261
2008-09-11,148.18,152.990004,146.000004,152.649996,242783800,20.391863
2008-09-10,152.320002,154.989996,148.800001,151.609999,243285700,20.252934
2008-09-09,156.859999,159.960003,149.789997,151.68,311256400,20.262285
2008-09-08,164.570002,164.889996,151.459995,157.919996,261494800,21.09586
2008-09-05,158.589998,162.400005,157.650003,160.179995,196721000,21.397764
2008-09-04,165.860004,167.909998,160.809996,161.220005,185846500,21.536694
2008-09-03,166.84,168.680002,164.000002,166.960003,183708700,22.303476
2008-09-02,172.399994,173.500006,164.999998,166.189999,195190800,22.200614
2008-08-29,172.959993,173.500006,169.039997,169.529995,149822400,22.64679
2008-08-28,175.280006,176.250002,172.750002,173.739998,107846200,23.209187
2008-08-27,173.310001,175.760004,172.190002,174.670006,119445200,23.333422
2008-08-26,172.760002,174.879997,172.609999,173.639996,111387500,23.195828
2008-08-25,176.15,176.230001,171.660004,172.549997,121106300,23.05022
2008-08-22,175.820005,177.500004,175.57,176.790001,109902800,23.616624
2008-08-21,174.470001,175.449997,171.889996,174.289997,134936200,23.282659
2008-08-20,174.769995,176.940004,173.609995,175.840006,126737800,23.489718
2008-08-19,174.540003,177.069994,171.809994,173.530006,154051100,23.181135
2008-08-18,175.57,177.809998,173.82,175.389996,138003600,23.429603
2008-08-15,179.039999,179.750002,175.050001,175.740004,177062900,23.476359
2008-08-14,178.329996,180.450005,177.839998,179.320005,177825200,23.954596
2008-08-13,177.980001,179.999994,175.899994,179.300005,210586600,23.951924
2008-08-12,173.520006,179.290005,173.510006,176.73,209069700,23.608608
2008-08-11,170.069994,176.499994,169.669998,173.559994,222826100,23.185141
2008-08-08,163.859999,169.649998,163.749996,169.549995,178499300,22.649462
2008-08-07,162.709999,166.149998,161.499998,163.570005,168093100,21.850621
2008-08-06,159.970003,167.40,157.999998,164.190006,197852200,21.933444
2008-08-05,155.420006,160.799995,154.820005,160.640005,172092900,21.459214
2008-08-04,156.600006,157.899996,152.910002,153.229996,148131900,20.469343
2008-08-01,159.900002,159.990004,155.75,156.659994,136159800,20.927542
2008-07-31,157.540001,162.200001,156.980001,158.950006,159374600,21.233455
2008-07-30,157.780006,160.490002,156.079994,159.880001,181295800,21.357689
2008-07-29,155.410006,159.450005,153.650005,157.080004,171017700,20.983649
2008-07-28,162.340004,162.469994,154.02,154.399996,195178200,20.625638
2008-07-25,160.40,163.000006,158.65,162.119999,158409300,21.65692
2008-07-24,164.319996,165.260004,158.449995,159.029995,209904800,21.24414
2008-07-23,164.989998,168.369995,161.559999,166.26,265442100,22.209966
2008-07-22,149.000006,162.76,146.530003,162.019997,469898100,21.643562
2008-07-21,166.900002,167.500002,161.120003,166.290001,340117400,22.213973
2008-07-18,168.519999,169.649998,164.999998,165.150002,217103600,22.061686
2008-07-17,174.100006,174.98,171.389997,171.809994,189381500,22.951366
2008-07-16,170.199997,172.930006,168.60,172.810003,186947600,23.084953
2008-07-15,172.479996,173.739998,166.390003,169.639997,260010800,22.661485
2008-07-14,179.240004,179.300005,173.079996,173.880001,221513600,23.227889
2008-07-11,175.469997,177.109995,171.000002,172.579998,232502900,23.054227
2008-07-10,174.919998,177.34,171.369997,176.629997,210172200,23.595249
2008-07-09,180.199999,180.910002,174.139994,174.249996,223944000,23.277315
2008-07-08,175.399996,179.700001,172.740002,179.549997,222087600,23.98532
2008-07-07,173.159998,177.129995,171.899996,175.160004,205097900,23.398879
2008-07-03,169.589996,172.170002,165.750002,170.119995,130840500,22.725606
2008-07-02,175.200005,177.450003,168.180004,168.180004,209379800,22.466451
2008-07-01,164.229994,174.719994,164.000002,174.680006,277820200,23.334758
2008-06-30,170.189997,171.999998,166.619995,167.440001,171049200,22.367597
2008-06-27,166.510006,170.570005,164.150005,170.089994,260562400,22.721598
2008-06-26,174.070005,174.839996,168.01,168.260006,217402500,22.477138
2008-06-25,174.610004,178.829994,173.880001,177.390001,161112700,23.696775
2008-06-24,172.370007,175.780005,171.630003,173.25,155486800,23.14373
2008-06-23,174.739994,175.879993,171.560001,173.159998,161445200,23.131707
2008-06-20,179.350006,181.000004,175.00,175.270006,222091800,23.413574
2008-06-19,178.550001,182.339994,176.800001,180.900002,197987300,24.165661
2008-06-18,181.120007,182.200005,177.35,178.750006,202867000,23.878452
2008-06-17,178.100004,181.99,177.410002,181.43,224914200,24.236461
2008-06-16,171.299995,177.90,169.069998,176.840002,262932600,23.623303
2008-06-13,171.640003,174.159994,165.310005,172.370007,336489300,23.026175
2008-06-12,181.490002,182.60,171.200006,173.26,327083400,23.145066
2008-06-11,184.34,185.999998,179.589998,180.809999,240387700,24.153638
2008-06-10,180.510006,186.780003,179.019999,185.640003,285235300,24.798858
2008-06-09,184.789997,184.940001,175.750004,181.610004,472098200,24.260507
2008-06-06,188.000004,189.949995,185.550001,185.640003,241605700,24.798858
2008-06-05,186.340006,189.840006,185.700005,189.429996,188861400,25.305147
2008-06-04,184.020006,187.089996,183.230001,185.190006,181745900,24.738744
2008-06-03,186.860004,188.199995,182.339994,185.369997,187630100,24.762789
2008-06-02,188.600004,189.650002,184.530005,186.10,169960000,24.860307
2008-05-30,187.450005,189.539999,187.380003,188.749994,152546100,25.214308
2008-05-29,186.760002,188.199995,185.50,186.690001,161796600,24.939122
2008-05-28,187.410004,187.950003,183.719999,187.009995,185994900,24.981869
2008-05-27,182.750004,186.429995,181.839996,186.429995,197476300,24.904389
2008-05-23,180.769999,181.99,177.799997,181.169994,226729300,24.201728
2008-05-22,179.260004,181.329998,171.999998,177.049994,301683900,23.651355
2008-05-21,185.670004,187.950003,176.250002,178.190006,289414300,23.803644
2008-05-20,181.819996,186.160002,180.119997,185.899996,242462500,24.833589
2008-05-19,187.860001,188.690006,181.299997,183.599997,236455100,24.526342
2008-05-16,190.109999,190.300003,186.999994,187.619995,191442300,25.063356
2008-05-15,186.810003,189.899994,184.199997,189.730003,218302000,25.345223
2008-05-14,191.229998,192.239994,185.570002,186.260004,229205900,24.881681
2008-05-13,188.610004,191.450003,187.860001,189.959995,205809100,25.375947
2008-05-12,185.209993,188.869997,182.850006,188.159994,204640800,25.135493
2008-05-09,183.16,184.249998,181.369999,183.450006,168268100,24.506305
2008-05-08,183.77,186.499996,183.069998,185.060003,224771400,24.721378
2008-05-07,186.049999,188.199995,180.540007,182.59,289283400,24.391421
2008-05-06,184.659994,187.119997,182.180004,186.66,229717600,24.935115
2008-05-05,181.919998,185.309996,181.050005,184.729996,213639300,24.677294
2008-05-02,180.189999,181.919998,178.550001,180.940002,251520500,24.171005
2008-05-01,174.959999,179.999994,174.859997,179.999994,225894200,24.045433
2008-04-30,176.190001,179.999994,172.920006,173.950003,284881100,23.23724
2008-04-29,171.110004,175.660002,170.249998,175.050001,230869100,23.384184
2008-04-28,169.75,173.749998,169.129999,172.240004,196803600,23.008809
2008-04-25,170.699995,171.100004,166.420004,169.73,248118500,22.673508
2008-04-24,165.340006,169.980005,159.189999,168.939995,424016600,22.567975
2008-04-23,164.050003,164.839994,161.080002,162.890003,376047700,21.759782
2008-04-22,167.40,168.00,158.09,160.199995,359893100,21.400435
2008-04-21,162.210001,168.499998,161.760004,168.160004,259788200,22.463779
2008-04-18,159.119997,162.260002,158.379993,161.040001,256691400,21.512648
2008-04-17,154.170004,156.000006,153.349998,154.489998,176066800,20.637661
2008-04-16,151.720001,154.100002,150.620003,153.700006,198943500,20.532129
2008-04-15,149.400002,149.719995,145.719997,148.380005,174509300,19.821453
2008-04-14,146.769995,149.249998,144.539997,147.780005,211271900,19.741302
2008-04-11,152.719997,153.299997,146.40,147.140003,302519000,19.655807
2008-04-10,151.130001,155.420006,150.600002,154.549999,238940800,20.645676
2008-04-09,153.309998,153.889997,150.459999,151.439995,218349600,20.230224
2008-04-08,153.550003,156.450003,152.320002,152.84,253573600,20.417245
2008-04-07,156.129995,159.689997,155.109999,155.890003,289581600,20.824682
2008-04-04,152.189999,154.710003,150.750006,153.080006,213604300,20.449306
2008-04-03,147.060001,153.630005,147.00,151.609999,262892000,20.252934
2008-04-02,148.780001,151.200003,145.85,147.489998,261242100,19.702561
2008-04-01,146.299997,149.659994,143.610003,149.530005,258141800,19.975077
2008-03-31,143.269995,145.709997,142.520004,143.50,192016300,19.169554
2008-03-28,141.800001,144.65,141.599997,143.010002,178652600,19.104097
2008-03-27,144.950006,145.310001,139.99,140.250006,249957400,18.735401
2008-03-26,140.870007,145.739998,140.640001,145.059996,295521100,19.377947
2008-03-25,139.959999,143.100004,137.330006,140.979996,263097800,18.832917
2008-03-24,134.009996,140.850006,133.640001,139.530003,266730100,18.639219
2008-03-20,131.119997,133.290007,129.180006,133.270006,227196900,17.802973
2008-03-19,133.120003,134.290003,129.670004,129.670004,252634200,17.322064
2008-03-18,129.180006,133.00,128.669994,132.819996,301280000,17.742858
2008-03-17,122.550001,128.590006,122.550001,126.730003,268149700,16.929322
2008-03-14,129.879995,130.300005,124.199999,126.610001,289160200,16.913291
2008-03-13,124.099997,129.50,122.999998,127.940004,315525700,17.09096
2008-03-12,127.039997,128.679995,125.169994,126.030001,264907300,16.835811
2008-03-11,124.099997,127.479994,122.000002,127.350004,290985800,17.012145
2008-03-10,121.980001,123.459995,119.369995,119.690002,249897200,15.988878
2008-03-07,120.410006,122.979998,119.050001,122.249994,307615700,16.330856
2008-03-06,124.609995,127.499994,120.810001,120.930004,368424700,16.154524
2008-03-05,123.579998,125.139994,122.249994,124.490005,305459000,16.63009
2008-03-04,121.990002,124.880001,120.400005,124.619995,446345900,16.647455
2008-03-03,124.440004,125.98,118.000004,121.729996,398260800,16.261392
2008-02-29,129.289995,130.210003,124.799999,125.020004,313870200,16.70089
2008-02-28,127.200001,132.199995,125.769995,129.909996,404563600,17.354123
2008-02-27,118.229996,123.049999,118.090006,122.959997,368784500,16.425703
2008-02-26,117.639996,121.089994,115.439999,119.150003,376222000,15.916742
2008-02-25,118.590004,120.17,116.66,119.740004,314193600,15.995557
2008-02-22,122.48,122.51,115.869995,119.459997,382469500,15.958152
2008-02-21,126.050001,126.469997,120.860003,121.540005,234528700,16.236012
2008-02-20,122.200006,124.599995,121.679995,123.820004,241859800,16.540587
2008-02-19,125.99,126.750004,121.440002,122.180006,251261500,16.321507
2008-02-15,126.270006,127.079998,124.059996,124.629995,225325100,16.64879
2008-02-14,129.399998,130.800003,127.009996,127.459993,238524300,17.026838
2008-02-13,126.680002,129.780006,125.630005,129.399998,242133500,17.285995
2008-02-12,130.700001,130.999994,123.619999,124.860001,306495000,16.679516
2008-02-11,128.010006,129.979998,127.200001,129.449999,300358100,17.292674
2008-02-08,122.080004,125.700006,121.600006,125.480001,338993200,16.762339
2008-02-07,119.969995,124.779999,117.27,121.239998,520832900,16.195935
2008-02-06,130.830004,131.920002,121.769997,122.000002,393318100,16.297461
2008-02-05,130.429995,133.999996,128.90,129.359997,285260500,17.280651
2008-02-04,134.210001,135.90,131.420004,131.649996,224808500,17.586562
2008-02-01,136.239994,136.590002,132.179995,133.750004,252686000,17.867094
2008-01-31,129.449999,136.650003,129.399998,135.360001,336418600,18.082166
2008-01-30,131.370003,135.450003,129.999998,132.179995,310762900,17.657363
2008-01-29,131.149998,132.789995,129.050003,131.540007,274995700,17.571869
2008-01-28,128.159996,133.200005,126.449997,130.009998,368711000,17.367482
2008-01-25,138.990004,139.090006,129.610003,130.009998,388684800,17.367482
2008-01-24,139.99,140.700003,132.010004,135.600006,501466700,18.114228
2008-01-23,136.190006,140.00,126.140003,139.070005,843242400,18.57777
2008-01-22,148.059998,159.980003,146.000004,155.639997,608688500,20.791285
2008-01-18,161.710003,165.750002,159.609995,161.359995,431085900,21.555395
2008-01-17,161.509998,165.360006,158.419994,160.889997,439464900,21.49261
2008-01-16,165.230003,169.009996,156.699995,159.639996,553461300,21.325627
2008-01-15,177.719995,179.220003,164.660004,169.039997,585819500,22.581334
2008-01-14,177.520004,179.419994,175.170004,178.780006,275112600,23.88246
2008-01-11,175.999996,177.849998,170.000006,172.690001,308071400,23.068922
2008-01-10,177.580006,181.000004,175.409996,178.020002,370743800,23.780934
2008-01-09,171.299995,179.499996,168.299994,179.399994,453470500,23.965281
2008-01-08,180.139997,182.459997,170.799997,171.249994,380954000,22.876558
2008-01-07,181.249996,183.599997,170.229998,177.639994,518048300,23.73017
2008-01-04,191.450003,192.999998,178.889996,180.049995,363958000,24.052112
2008-01-03,195.41,197.390005,192.690004,194.930002,210516600,26.039869
2008-01-02,199.269995,200.260004,192.550001,194.84,269794700,26.027846
2007-12-31,199.50,200.499996,197.75,198.079994,134833300,26.460663
2007-12-28,200.589998,201.559994,196.879993,199.829994,174911800,26.694438
2007-12-27,198.950001,202.959999,197.800001,198.570005,198881900,26.526122
2007-12-26,199.010002,200.959993,196.820005,198.950001,175933100,26.576884
2007-12-24,195.030005,199.329996,194.789999,198.799997,120050700,26.556845
2007-12-21,190.119999,193.910006,189.889994,193.910006,248490200,25.903612
2007-12-20,185.429998,187.83,183.330004,187.209999,193514300,25.008587
2007-12-19,182.979996,184.639994,180.900002,183.119999,206869600,24.462221
2007-12-18,186.519997,187.330002,178.600002,182.979996,305650800,24.443519
2007-12-17,190.719999,192.650003,182.979996,184.400002,256173400,24.633211
2007-12-14,190.370005,193.200003,189.539999,190.390005,168578200,25.43339
2007-12-13,190.190001,192.120005,187.82,191.829998,216154400,25.625753
2007-12-12,193.439995,194.480005,185.760006,190.860003,306415200,25.496175
2007-12-11,194.749998,196.830006,187.390003,188.540003,277731300,25.186256
